,Compound,Date,Negative,Network,Neutral,Positive,Tweet Text,Tweets Ago
378,0.4019,Sun Mar 04 03:50:32 +0000 2018,0.0,@nytimes,0.803,0.197,Need some recipes for your Oscars party? @nytfood has you covered. https://t.co/OwmH6tgzIY,79
379,0.0,Sun Mar 04 03:33:30 +0000 2018,0.0,@nytimes,1.0,0.0,"To zip through customs should you opt for Global Entry, or the Mobile Passport app? Both, says Customs and Border P… https://t.co/ZjuqIAI1XD",80
380,0.0,Sun Mar 04 03:16:13 +0000 2018,0.0,@nytimes,1.0,0.0,Here's why your pharmacist can't tell you that your $20 prescription could only cost $8 https://t.co/MODVFPE6VX,81
381,-0.4588,Sun Mar 04 02:59:07 +0000 2018,0.333,@nytimes,0.667,0.0,Cardinal George Pell Confronts Charges of ‘Historical Sexual Offenses’ https://t.co/NfwqqrPvdy,82
382,0.4019,Sun Mar 04 02:49:49 +0000 2018,0.0,@nytimes,0.769,0.231,Opting out of hotel housekeeping can help your wallet https://t.co/eMM5BK2j1c,83
383,0.484,Sun Mar 04 02:32:31 +0000 2018,0.095,@nytimes,0.676,0.228,"Ta-Nehisi Coates: ""I’m not convinced I can tell a great Captain America story — which is precisely why I want so ba… https://t.co/CDIKtmc01Z",84
384,0.0,Sun Mar 04 02:15:11 +0000 2018,0.0,@nytimes,1.0,0.0,When the earliest stars first shined they changed the universe https://t.co/XTSPDNy2qs,85
385,0.4019,Sun Mar 04 01:58:32 +0000 2018,0.0,@nytimes,0.863,0.137,"The special counsel inquiry appears to be widening its focus to include an adviser to the U.A.E.
https://t.co/gQxex3yOdv",86
386,0.4215,Sun Mar 04 01:57:40 +0000 2018,0.0,@nytimes,0.811,0.189,Mueller’s Focus on Adviser to United Arab Emirates Indicates Widening of Inquiry https://t.co/2pfmnaWENj,87
387,0.6369,Sun Mar 04 01:53:05 +0000 2018,0.0,@nytimes,0.679,0.321,There might be merit to giving infants more control over their eating https://t.co/ULXw2mrOkf,88
388,-0.7351,Sun Mar 04 01:35:34 +0000 2018,0.267,@nytimes,0.733,0.0,It started when a paint can fell on the patient’s foot. But it got worse and worse from there. https://t.co/IIXPTZehyG,89
389,-0.4356,Sun Mar 04 01:18:15 +0000 2018,0.144,@nytimes,0.856,0.0,"""I mourn the fact that I cannot reach into my pocket and tap my phone and see my daughter in action when she was 3"" https://t.co/3Trc5ybWMZ",90
390,0.4019,Sun Mar 04 01:00:52 +0000 2018,0.0,@nytimes,0.847,0.153,"Yes, ketchup can be used for cleaning. So can Tabasco hot sauce. And white wine. https://t.co/NtScMxEcmA",91
391,0.0,Sun Mar 04 00:41:33 +0000 2018,0.0,@nytimes,1.0,0.0,Opinion: Making Movies After #MeToo https://t.co/wvSkdMqJ2j,92
392,0.0,Sun Mar 04 00:27:01 +0000 2018,0.0,@nytimes,1.0,0.0,Take Me to Church and Let Me Dance https://t.co/NldF5ZNnVd,93
393,0.7096,Sun Mar 04 00:21:07 +0000 2018,0.0,@nytimes,0.688,0.312,"The best TV shows and movies new to Netflix, Amazon and more in March https://t.co/TA7PrFWGGO",94
394,-0.1531,Sun Mar 04 00:04:16 +0000 2018,0.194,@nytimes,0.647,0.159,Trump’s Yanked Support for Hudson Tunnel Angers Those Who Saw a Done Deal https://t.co/C9FSccO8dB,95
395,0.6369,Sat Mar 03 23:55:12 +0000 2018,0.0,@nytimes,0.802,0.198,"The Oscars are this weekend. If you can't squeeze in the best picture nominees, here's a reading list. https://t.co/8nKTooJxKW",96
396,0.3818,Sat Mar 03 23:36:42 +0000 2018,0.0,@nytimes,0.822,0.178,"In a remote Colombian jungle, citizens move to protect ""the river of 5 colors"" https://t.co/mL5Ig1uvEF",97
397,0.0,Sat Mar 03 23:18:57 +0000 2018,0.0,@nytimes,1.0,0.0,"The opioid epidemic is reshaping life in America, including at the local public library https://t.co/dbSO9kyw3U",98
398,-0.5719,Sat Mar 03 23:02:05 +0000 2018,0.188,@nytimes,0.812,0.0,Italy's election on Sunday may provide a bellwether for Europe on the depths of anger over migration https://t.co/T6FaiKXkNo,99
399,0.6808,Sat Mar 03 22:47:01 +0000 2018,0.0,@nytimes,0.699,0.301,"They met by chance, twice, while flying to and from Shanghai. Romance took flight. https://t.co/lNPHo1j5S8",100
400,0.0,Sun Mar 04 23:00:22 +0000 2018,0.0,@CNN,1.0,0.0,Polls close in Italian parliamentary elections https://t.co/fXYD1R98Lm https://t.co/RJT8wc2Qnj,1
401,0.0,Sun Mar 04 22:49:30 +0000 2018,0.0,@CNN,1.0,0.0,"""We have some record nominations this year for the black community, but the fact that we are still talking about fi… https://t.co/d7lO09zxWM",2
402,0.5267,Sun Mar 04 22:30:26 +0000 2018,0.0,@CNN,0.645,0.355,Lacoste adopts temporary logo to help endangered species https://t.co/lFr13YKbXg https://t.co/r9MgEmV9G7,3
403,0.0,Sun Mar 04 22:19:06 +0000 2018,0.0,@CNN,1.0,0.0,"This little girl was completely awestruck by Michelle Obama's portrait and believes that the former first lady is ""… https://t.co/5xpNihqcvX",4
404,0.4588,Sun Mar 04 22:04:50 +0000 2018,0.0,@CNN,0.87,0.13,This is what to expect at tonight's Academy Awards. CNN correspondent Stephanie Elam is live on the #Oscars red car… https://t.co/ENjgJF4Jm0,5
405,0.0,Sun Mar 04 22:00:03 +0000 2018,0.0,@CNN,1.0,0.0,"Need to prep your #Oscars picks at the last minute? Here's the full list of nominees, plus a printable ballot:… https://t.co/amASAfwKOr",6
406,-0.3612,Sun Mar 04 21:45:53 +0000 2018,0.135,@CNN,0.865,0.0,Israeli Prime Minister Benjamin Netanyahu is fighting for his political survival. Here's what else President Trump… https://t.co/4h5otK4fEq,7
407,0.1477,Sun Mar 04 21:38:07 +0000 2018,0.0,@CNN,0.884,0.116,"So, you want to make an Oscar-winning movie? Take this quiz. https://t.co/hCRbYPiSv2 https://t.co/TBeaRNOOuW",8
408,0.0,Sun Mar 04 21:23:08 +0000 2018,0.0,@CNN,1.0,0.0,Advertisers flee InfoWars founder Alex Jones' YouTube channel https://t.co/wSRTqvIlTe https://t.co/bcNnOXB7HC,9
409,0.0,Sun Mar 04 21:14:02 +0000 2018,0.0,@CNN,1.0,0.0,The Trump administration is pushing back on reports that White House chief economist Gary Cohn is mulling White Hou… https://t.co/coTX4cfqBc,10
410,0.0,Sun Mar 04 21:04:05 +0000 2018,0.0,@CNN,1.0,0.0,Here's what corporate America is saying about Trump's tariffs https://t.co/7wL5iCpCqQ https://t.co/qC5bExcl5A,11
411,0.5267,Sun Mar 04 20:54:07 +0000 2018,0.0,@CNN,0.645,0.355,Lacoste adopts temporary logo to help endangered species https://t.co/lCXbSTmxYC https://t.co/GYE5iRpxlr,12
412,0.4019,Sun Mar 04 20:45:13 +0000 2018,0.0,@CNN,0.816,0.184,Dwyane Wade gives special jersey to family of slain Florida student https://t.co/qGUZbFbDVV https://t.co/IKfaxOehbv,13
413,0.0,Sun Mar 04 20:38:23 +0000 2018,0.0,@CNN,1.0,0.0,"South Korea is sending a high-level delegation to Pyongyang
https://t.co/kqtRxHGc2r https://t.co/K4wwBxMbwC",14
414,0.3612,Sun Mar 04 20:17:03 +0000 2018,0.0,@CNN,0.762,0.238,This jet airplane takes off like a helicopter https://t.co/SJryMID5mq https://t.co/yJ8cDVom6D,15
415,0.0,Sun Mar 04 20:06:08 +0000 2018,0.0,@CNN,1.0,0.0,"This little girl was completely awestruck by Michelle Obama's portrait and believes that the former first lady is ""… https://t.co/zfMFQhaQiD",16
416,0.0,Sun Mar 04 19:57:03 +0000 2018,0.0,@CNN,1.0,0.0,"A day after the President called Alec Baldwin's impersonation of him ""terrible,"" Baldwin's Trump returned to Saturd… https://t.co/wm0BYrPkCH",17
417,0.0,Sun Mar 04 19:46:02 +0000 2018,0.0,@CNN,1.0,0.0,"""We're not going to take it anymore ... the World Trade Organization needs to change with the times,"" says Peter Na… https://t.co/XSmJMYQdAJ",18
418,0.0,Sun Mar 04 19:37:05 +0000 2018,0.0,@CNN,1.0,0.0,Pizza Hut is replacing Papa John's as the official pizza of the NFL https://t.co/EIBkkUH6OY https://t.co/qUXzNtEkUB,19
419,-0.6249,Sun Mar 04 19:29:03 +0000 2018,0.291,@CNN,0.633,0.076,Italy's top football league postponed its Sunday games to mourn the loss of Fiorentina captain and Italy internatio… https://t.co/U9DskZhe7G,20
420,-0.5994,Sun Mar 04 19:18:02 +0000 2018,0.245,@CNN,0.755,0.0,"This is how a Texas House primary erupted into a full-blown Democratic war
https://t.co/2IbzXl0E9o https://t.co/6fWbKXrQDC",21
421,-0.34,Sun Mar 04 19:07:35 +0000 2018,0.107,@CNN,0.893,0.0,"Looking for a new podcast? All six episodes of CNN's ""Patty Has a Gun: The Life and Crimes of Patricia Hearst"" are… https://t.co/v7q85TVeXA",22
422,0.4588,Sun Mar 04 18:52:06 +0000 2018,0.0,@CNN,0.75,0.25,"Here's what to expect at the Academy Awards
https://t.co/NZiDfcrYg7 https://t.co/rPd8AsS0Dp",23
423,0.0,Sun Mar 04 18:44:02 +0000 2018,0.0,@CNN,1.0,0.0,Advertisers flee InfoWars founder Alex Jones' YouTube channel https://t.co/7BfDzV8T5c https://t.co/Eg23WBAtTE,24
424,-0.2263,Sun Mar 04 18:34:05 +0000 2018,0.106,@CNN,0.894,0.0,Former White House chief of staff Denis McDonough defended the Obama administration's response to suspected Russian… https://t.co/dq04TtsbsR,25
425,0.0,Sun Mar 04 18:22:05 +0000 2018,0.0,@CNN,1.0,0.0,The Trump administration is pushing back on reports that White House chief economist GaryCohn is mulling White Hous… https://t.co/HYHpnxTozP,26
426,-0.5574,Sun Mar 04 18:11:01 +0000 2018,0.195,@CNN,0.805,0.0,"""We are a country divided. We are a country that has lost a sense of common purpose. We've lost a sense of common n… https://t.co/FRt9jiDJZm",27
427,0.128,Sun Mar 04 18:01:06 +0000 2018,0.179,@CNN,0.615,0.207,"How Jordan Peele turned his fear into success with ""Get Out."" https://t.co/56UoETsook https://t.co/9JecNCSz8v",28
428,0.0,Sun Mar 04 17:50:02 +0000 2018,0.0,@CNN,1.0,0.0,"South Korea is sending a high-level delegation to Pyongyang
https://t.co/vy6CJhkUWB https://t.co/KdhF02kD0b",29
429,0.4019,Sun Mar 04 17:39:04 +0000 2018,0.0,@CNN,0.816,0.184,Dwyane Wade gives special jersey to family of slain Florida student https://t.co/UpH2Alhu5g https://t.co/1e0e9R7o8Y,30
430,-0.743,Sun Mar 04 17:27:04 +0000 2018,0.441,@CNN,0.559,0.0,Honduran police arrest executive in environmental activist's death https://t.co/VrEj5zoDVl https://t.co/H1gi10OBBP,31
431,-0.3818,Sun Mar 04 17:13:05 +0000 2018,0.271,@CNN,0.729,0.0,Why companies are abandoning the NRA https://t.co/kw9PGzVErg https://t.co/qCuwCDSKf3,32
432,0.0,Sun Mar 04 17:05:08 +0000 2018,0.0,@CNN,1.0,0.0,This photographer snaps cancer-stricken kids as superheroes https://t.co/pRJvXmf3N6 https://t.co/ppIwOl10mP,33
433,0.0,Sun Mar 04 16:56:04 +0000 2018,0.0,@CNN,1.0,0.0,"This little girl was completely awestruck by Michelle Obama's portrait and believes that the former first lady is ""… https://t.co/WitPrsUyJy",34
434,-0.2023,Sun Mar 04 16:45:06 +0000 2018,0.262,@CNN,0.514,0.224,"""I'm beautiful, but I'm dangerous."" These consent classes teach children no means no https://t.co/Ue1jHUdLGd https://t.co/0334eZQKlF",35
435,0.0,Sun Mar 04 16:35:02 +0000 2018,0.0,@CNN,1.0,0.0,Residents flee as the Syrian regime takes control of villages in Eastern Ghouta https://t.co/SSj9zgEl2h https://t.co/XIZvFP0PkF,36
436,-0.6249,Sun Mar 04 16:26:06 +0000 2018,0.291,@CNN,0.633,0.076,Italy's top football league postponed its Sunday games to mourn the loss of Fiorentina captain and Italy internatio… https://t.co/BhYp2BhTCg,37
437,0.0,Sun Mar 04 16:18:03 +0000 2018,0.0,@CNN,1.0,0.0,The world's first plastic-free supermarket aisle has been unveiled in Amsterdam https://t.co/i3Ybb6RHcM,38
438,-0.6124,Sun Mar 04 16:11:04 +0000 2018,0.19,@CNN,0.81,0.0,"57% of Americans believe President Donald Trump is a racist, according to new data from a national poll | Analysis… https://t.co/paMjl4P39g",39
439,0.0,Sun Mar 04 16:00:28 +0000 2018,0.0,@CNN,1.0,0.0,Pizza Hut is replacing Papa John's as the official pizza of the NFL https://t.co/srstxzt9h1 https://t.co/S51shbcYhA,40
440,0.1531,Sun Mar 04 16:00:14 +0000 2018,0.108,@CNN,0.76,0.132,"A strong wind storm on the East Coast has caused trouble for planes. This one had to abort a landing in Washington,… https://t.co/yKHoANvISE",41
441,0.0,Sun Mar 04 15:49:42 +0000 2018,0.0,@CNN,1.0,0.0,"A day after the President called Alec Baldwin's impersonation of him ""terrible,"" Baldwin's Trump returned to Saturd… https://t.co/drwcoDM7iE",42
442,0.0,Sun Mar 04 15:00:09 +0000 2018,0.0,@CNN,1.0,0.0,Scientists have detected traces of the earliest light in the universe thought to emanate from the first stars forme… https://t.co/7lGQIaNlni,43
443,0.0,Sun Mar 04 14:42:01 +0000 2018,0.0,@CNN,1.0,0.0,"Ohio Gov. John Kasich on potentially running against Trump in 2020: ""I'm going to be out of being governor here soo… https://t.co/OKaTUpvuJH",44
444,-0.0772,Sun Mar 04 14:37:17 +0000 2018,0.064,@CNN,0.936,0.0,Ohio Gov. John Kasich says the way President Trump imposed new steel and aluminum tariffs “doesn’t make much sense” https://t.co/fVrqoJZLHJ,45
445,0.0,Sun Mar 04 14:23:59 +0000 2018,0.0,@CNN,1.0,0.0,Sen. Joe Manchin says he believes President Trump would sign the Manchin-Toomey background check bill if it came to… https://t.co/UmHUlWKiON,46
446,-0.5859,Sun Mar 04 14:21:07 +0000 2018,0.28,@CNN,0.603,0.116,".@jaketapper: Would adding Sen. Dianne Feinstein’s ban on some semi-automatic weapons help your bill?

Democratic S… https://t.co/5K91awDIia",47
447,0.0,Sun Mar 04 14:15:54 +0000 2018,0.0,@CNN,1.0,0.0,"""We're not going to take it anymore ... the World Trade Organization needs to change with the times,"" says Peter Na… https://t.co/QGVzSTPXWo",48
448,0.0,Sun Mar 04 14:14:31 +0000 2018,0.0,@CNN,1.0,0.0,White House trade adviser Peter Navarro on the steel and aluminum tariffs President Trump will likely sign this wee… https://t.co/DffqeofthR,49
449,-0.296,Sun Mar 04 14:08:16 +0000 2018,0.099,@CNN,0.901,0.0,Director of the White House Office of Trade and Manufacturing Policy Peter Navarro says there will be no country ex… https://t.co/3GXXbsC9L5,50
450,0.0,Sun Mar 04 13:55:35 +0000 2018,0.0,@CNN,1.0,0.0,"A day after the President called Alec Baldwin's impersonation of him ""terrible,"" Baldwin's Trump returned to Saturd… https://t.co/5uY54hrZbp",51
451,0.0,Sun Mar 04 13:30:13 +0000 2018,0.0,@CNN,1.0,0.0,"This little girl was completely awestruck by Michelle Obama's portrait and believes that the former first lady is ""… https://t.co/xD01n5ckUP",52
452,0.25,Sun Mar 04 13:30:01 +0000 2018,0.0,@CNN,0.864,0.136,"Sen. Flake hasn't ruled out mounting a third party challenge to President Trump in 2020, but he says it's ""not some… https://t.co/1VsePS4aut",53
453,-0.5994,Sun Mar 04 13:00:07 +0000 2018,0.253,@CNN,0.642,0.106,A charity run in the name of Philando Castile — who was killed by a police officer during a 2016 traffic stop — has… https://t.co/6T0ra7DOex,54
454,0.1531,Sun Mar 04 12:30:57 +0000 2018,0.108,@CNN,0.76,0.132,"A strong wind storm on the East Coast has caused trouble for planes. This one had to abort a landing in Washington,… https://t.co/FflS2gDcMI",55
455,0.4019,Sun Mar 04 12:00:21 +0000 2018,0.0,@CNN,0.787,0.213,This 4-year-old donating bone marrow to help his twin brothers https://t.co/J2FxntK3d5,56
456,0.0,Sun Mar 04 11:31:03 +0000 2018,0.0,@CNN,1.0,0.0,This photographer snaps cancer-stricken kids as superheroes https://t.co/cO6A10S1CD https://t.co/Iw2ai8UsOn,57
457,-0.6124,Sun Mar 04 11:00:35 +0000 2018,0.19,@CNN,0.81,0.0,"57% of Americans believe President Donald Trump is a racist, according to new data from a national poll | Analysis… https://t.co/WBHakuwak1",58
458,0.3612,Sun Mar 04 10:35:04 +0000 2018,0.0,@CNN,0.762,0.238,This jet airplane takes off like a helicopter https://t.co/zZHxME0GJf https://t.co/gE0WfdRW1Z,59
459,0.4019,Sun Mar 04 10:00:25 +0000 2018,0.0,@CNN,0.863,0.137,"Oprah Winfrey will sit down with CNN's Van Jones for a special episode of ""The Van Jones Show""… https://t.co/6IBd1G355K",60
460,0.0,Sun Mar 04 09:51:56 +0000 2018,0.0,@CNN,1.0,0.0,South Korea is sending a high-level delegation to Pyongyang for talks on establishing conditions for a US-North Kor… https://t.co/hbF2GxHlwg,61
461,0.4019,Sun Mar 04 09:50:44 +0000 2018,0.0,@CNN,0.856,0.144,Members of Germany's Social Democratic Party have voted to renew a coalition with Chancellor Angela Merkel's Christ… https://t.co/WQVCWXttFJ,62
462,0.0,Sun Mar 04 09:32:04 +0000 2018,0.0,@CNN,1.0,0.0,The world's first plastic-free supermarket aisle has been unveiled in Amsterdam https://t.co/eZ4j2bsCU3,63
463,0.0772,Sun Mar 04 09:00:07 +0000 2018,0.119,@CNN,0.746,0.134,"Seven in 10 favor tighter gun laws in wake of Parkland shooting, CNN poll shows https://t.co/d5Dq4ddtrl https://t.co/QqtFFJXglD",64
464,0.7906,Sun Mar 04 08:29:04 +0000 2018,0.0,@CNN,0.652,0.348,"Parents worked for 37 hours to surprise elementary school students with motivational messages of hope, kindness and… https://t.co/376dIgTBKC",65
465,0.34,Sun Mar 04 08:00:05 +0000 2018,0.0,@CNN,0.893,0.107,"""As a leader, I value what each person is and what each person brings to the table. I think that's something that t… https://t.co/xOU79HsWuk",66
466,0.0,Sun Mar 04 07:35:05 +0000 2018,0.0,@CNN,1.0,0.0,This Ghanaian teacher is showing students how to use computers -- without actually having one. Now Microsoft says t… https://t.co/hsjo2dZmZM,67
467,-0.3818,Sun Mar 04 07:00:30 +0000 2018,0.271,@CNN,0.729,0.0,Why companies are abandoning the NRA https://t.co/S7VNSHfzhg https://t.co/5He7wsaMiX,68
468,0.0,Sun Mar 04 06:30:06 +0000 2018,0.0,@CNN,1.0,0.0,"Sen. Chris Murphy says potential school shooters ""exist in every single country around the world,"" but ""it's only h… https://t.co/SFpbwYvhrs",69
469,-0.296,Sun Mar 04 06:04:38 +0000 2018,0.15,@CNN,0.75,0.1,"David Ogden Stiers, who played Maj. Charles Emerson Winchester III in the TV series ""M*A*S*H,"" died Saturday at 75,… https://t.co/IiSqSLkQow",70
470,0.0,Sun Mar 04 06:00:07 +0000 2018,0.0,@CNN,1.0,0.0,"A married lesbian couple in Texas was told they couldn't apply to foster refugee children because they don't ""mirro… https://t.co/S4ue0pbKnP",71
471,-0.743,Sun Mar 04 05:30:10 +0000 2018,0.441,@CNN,0.559,0.0,Honduran police arrest executive in environmental activist's death https://t.co/7xhPbMmc2A https://t.co/pnyJv0nJPE,72
472,0.0,Sun Mar 04 05:00:34 +0000 2018,0.0,@CNN,1.0,0.0,Settle in with these weekend reads https://t.co/Mr1AIhRMhG https://t.co/qf3m6fOqwC,73
473,-0.4588,Sun Mar 04 04:30:03 +0000 2018,0.158,@CNN,0.842,0.0,Former White House communications director Anthony Scaramucci says he's on a list of staffers banned from entering… https://t.co/RhVRRdgF6x,74
474,-0.7402,Sun Mar 04 04:00:19 +0000 2018,0.385,@CNN,0.615,0.0,President Trump risks more than a trade war by targeting China https://t.co/rZ64pY4U37 https://t.co/TW4Sghz4QP,75
475,-0.885,Sun Mar 04 03:30:18 +0000 2018,0.393,@CNN,0.607,0.0,At least eight people were killed and more than 80 injured in two attacks in Burkina Faso's capital… https://t.co/83HhR6CKCC,76
476,0.0,Sun Mar 04 03:00:40 +0000 2018,0.0,@CNN,1.0,0.0,These rescuers used their bare hands to dig out a man buried in snow after an avalanche at a ski resort in Californ… https://t.co/MK1hJZ1bGt,77
477,-0.7184,Sun Mar 04 02:30:16 +0000 2018,0.3,@CNN,0.7,0.0,Democrats are using the Missouri governor scandal to attack GOP Senate candidate Josh Hawley https://t.co/ambPSylcqs https://t.co/ElaIsaxR5Q,78
478,0.9313,Sun Mar 04 02:00:11 +0000 2018,0.0,@CNN,0.535,0.465,"This year's Golden Raspberry Awards have been announced. Known as the Razzies, the awards celebrate the best in the… https://t.co/ZpgNYhjjMB",79
479,0.0,Sun Mar 04 01:49:39 +0000 2018,0.0,@CNN,1.0,0.0,Trump on China's President Xi Jinping consolidating power: 'Maybe we'll give that a shot some day'… https://t.co/BeL9opk7eB,80
480,0.0,Sun Mar 04 01:30:11 +0000 2018,0.0,@CNN,1.0,0.0,"Georgia, here we go again. This time it's the NRA. https://t.co/OkB5F0eRaf (via @CNNOpinion) https://t.co/Y6LsIVxUuU",81
481,0.5267,Sun Mar 04 01:22:38 +0000 2018,0.0,@CNN,0.855,0.145,President Trump praises Chinese leader Xi Jinping's power grab. “He’s now president for life. He was able to do tha… https://t.co/WxuKxpre9x,82
482,-0.6124,Sun Mar 04 01:00:45 +0000 2018,0.283,@CNN,0.609,0.109,"President Trump is ready to fight a trade war with Europe, takes aim at car imports https://t.co/JB1XL9HA1P https://t.co/LtqgMER0ic",83
483,0.3612,Sun Mar 04 00:30:20 +0000 2018,0.081,@CNN,0.738,0.181,Pennsylvania Republican backs President Trump's tariff move as special election approaches https://t.co/cChMEFWfDK https://t.co/AIElDoEIJM,84
484,0.0,Sun Mar 04 00:15:41 +0000 2018,0.0,@CNN,1.0,0.0,These rescuers used their bare hands to dig out a man buried in snow after an avalanche at a ski resort in Californ… https://t.co/U9cU4cvLs6,85
485,-0.3412,Sun Mar 04 00:00:26 +0000 2018,0.167,@CNN,0.833,0.0,"Good-guy George Clooney is not an act, thanks to his parents. https://t.co/u29V6JrGPv https://t.co/pWEooyFdZM",86
486,-0.6249,Sat Mar 03 23:30:06 +0000 2018,0.302,@CNN,0.545,0.153,"US schools fail to teach about slavery, and America pays the price, writes David Love for @CNNOpinion… https://t.co/ZldkiaC8RK",87
487,0.128,Sat Mar 03 23:15:07 +0000 2018,0.0,@CNN,0.914,0.086,"Roy Moore, the beleaguered former Senate candidate from Alabama, asks for donations to cover legal expenses… https://t.co/52FR1Zbr0P",88
488,0.7579,Sat Mar 03 23:00:07 +0000 2018,0.0,@CNN,0.667,0.333,President Trump's tariffs are for places where he needs to win back support https://t.co/EyM14P9dM1 https://t.co/3WYS5UYrMT,89
489,-0.6549,Sat Mar 03 22:45:08 +0000 2018,0.309,@CNN,0.691,0.0,"Trump's most ridiculous Twitter rants about celebrities, ranked https://t.co/R9hMtZrixa | Analysis by Gregory Krieg https://t.co/fhMz4o6Xvr",90
490,0.0,Sat Mar 03 22:30:12 +0000 2018,0.0,@CNN,1.0,0.0,Europe's icy blast claims more lives https://t.co/HrBQinIngu https://t.co/N52jvPpZq5,91
491,-0.1263,Sat Mar 03 22:17:25 +0000 2018,0.134,@CNN,0.753,0.113,"""Definitely when you see the cabinet meetings, it's kind of painful, frankly, to watch."" Sen. Flake discusses the T… https://t.co/66xiVpvgSE",92
492,0.1134,Sat Mar 03 22:00:36 +0000 2018,0.223,@CNN,0.521,0.256,The Obamacare tax penalty isn't dead yet https://t.co/K8kMndaN4a https://t.co/KCDc6NFG0Y,93
493,0.4019,Sat Mar 03 21:45:06 +0000 2018,0.0,@CNN,0.876,0.124,"If you know someone who is doing extraordinary work to help others, here's how to nominate them for @CNNHeroes… https://t.co/FRIRIj8eRt",94
494,0.0,Sat Mar 03 21:30:08 +0000 2018,0.0,@CNN,1.0,0.0,West Virginia Senate meets as impasse continues with striking teachers https://t.co/dAbLlRjbH1 https://t.co/aYSDL6jDq8,95
495,-0.5994,Sat Mar 03 21:15:07 +0000 2018,0.262,@CNN,0.738,0.0,What is a trade war? And all your other questions answered https://t.co/YdLzLiihmp https://t.co/xRXWZcyUxQ,96
496,0.0,Sat Mar 03 21:00:15 +0000 2018,0.0,@CNN,1.0,0.0,First lady Melania Trump to attend the annual Gridiron Club Dinner with the President https://t.co/wJEGoSmbhL https://t.co/mECg4hJdAp,97
497,0.1531,Sat Mar 03 20:46:02 +0000 2018,0.108,@CNN,0.76,0.132,"A strong wind storm on the East Coast has caused trouble for planes. This one had to abort a landing in Washington,… https://t.co/rN8mEx11NJ",98
498,0.0,Sat Mar 03 20:31:03 +0000 2018,0.0,@CNN,1.0,0.0,These are the women who helped Greta Gerwig land in the directing chair. https://t.co/OBPMtkbVy7 https://t.co/xjfuxAxzQT,99
499,-0.6486,Sat Mar 03 20:17:29 +0000 2018,0.177,@CNN,0.823,0.0,"JUST IN: The man who shot himself today in front of the White House is dead, the Secret Service says… https://t.co/LCBSuJMr6q",100
